Date,Open,High,Low,Close,Adj Close,Volume
2014-06-26,102.290001,102.750000,101.629997,102.639999,82.173317,1557900
2014-06-27,102.559998,102.900002,102.300003,102.709999,82.229362,2370200
2014-06-30,102.559998,102.889999,102.129997,102.660004,82.189339,2069400
2014-07-01,103.400002,103.500000,102.650002,102.849998,82.341454,1496700
2014-07-02,102.699997,103.559998,102.699997,103.550003,82.901871,2175100
2014-07-03,103.720001,103.959999,103.550003,103.879997,83.166039,1269200
2014-07-07,103.940002,103.949997,102.949997,103.239998,82.653671,1700200
2014-07-08,103.120003,103.120003,102.070000,102.900002,82.381477,2299300
2014-07-09,103.279999,103.320000,102.519997,102.980003,82.445534,1188800
2014-07-10,102.160004,102.449997,101.940002,102.089996,81.732971,1597300
2014-07-11,102.110001,102.900002,102.050003,102.529999,82.085251,1559100
2014-07-14,102.900002,103.720001,102.839996,103.449997,82.821808,2054900
2014-07-15,103.470001,104.370003,103.230003,104.290001,83.494293,2201800
2014-07-16,104.449997,105.089996,104.250000,104.519997,83.678413,2309200
2014-07-17,103.980003,104.230003,102.529999,102.650002,82.181328,2842600
2014-07-18,102.989998,103.820000,102.839996,103.820000,83.118011,1943700
2014-07-21,103.550003,104.470001,103.400002,104.059998,83.310188,1766800
2014-07-22,104.269997,105.040001,104.209999,104.480003,83.646416,1471600
2014-07-23,104.529999,104.790001,104.260002,104.339996,83.534332,1138300
2014-07-24,104.199997,104.559998,103.849998,104.089996,83.334167,1274500
2014-07-25,103.760002,104.250000,103.440002,103.570000,82.917870,1192100
2014-07-28,103.410004,103.440002,102.000000,102.660004,82.189339,2521000
2014-07-29,99.580002,99.750000,98.849998,98.860001,79.147072,8905800
2014-07-30,99.250000,99.760002,98.190002,99.349998,79.539352,3948900
2014-07-31,98.419998,98.860001,97.019997,97.089996,77.729980,3853400
2014-08-01,96.669998,97.389999,96.120003,97.029999,77.681969,3345700
2014-08-04,97.250000,97.610001,96.400002,97.180000,77.802086,2882900
2014-08-05,96.860001,97.500000,96.129997,96.510002,77.265656,2973200
2014-08-06,95.910004,96.000000,95.230003,95.730003,76.641190,4037300
2014-08-07,95.809998,96.400002,94.919998,95.050003,76.096779,3779000
2014-08-08,95.349998,96.050003,94.870003,95.940002,76.809311,3450800
2014-08-11,96.410004,96.570000,95.989998,96.070000,76.913383,2971100
2014-08-12,96.070000,96.739998,95.989998,96.410004,77.185577,2356800
2014-08-13,96.550003,97.050003,96.400002,96.620003,77.353729,2930400
2014-08-14,96.279999,96.309998,95.720001,96.070000,77.450470,2277700
2014-08-15,96.760002,97.029999,96.059998,96.849998,78.079292,4873500
2014-08-18,97.300003,97.790001,97.169998,97.620003,78.700066,2913200
2014-08-19,98.019997,98.559998,97.800003,98.269997,79.224091,2640100
2014-08-20,98.139999,99.080002,98.139999,98.800003,79.651344,2629700
2014-08-21,98.860001,99.160004,98.300003,98.410004,79.336952,2411400
2014-08-22,98.309998,98.489998,97.529999,97.769997,78.820969,2569600
2014-08-25,98.279999,98.309998,97.720001,97.900002,78.925789,1785500
2014-08-26,97.919998,97.970001,97.379997,97.419998,78.538826,2053200
2014-08-27,97.389999,97.699997,96.989998,97.379997,78.506546,2690800
2014-08-28,96.989998,97.529999,96.940002,97.440002,78.554955,1946200
2014-08-29,97.760002,97.930000,97.110001,97.330002,78.466263,2339100
2014-09-02,97.629997,98.290001,97.500000,97.949997,78.966087,3278100
2014-09-03,98.080002,98.480003,97.750000,97.970001,78.982239,1967100
2014-09-04,97.959999,99.070000,97.930000,98.470001,79.385323,3352700
2014-09-05,98.449997,98.910004,98.059998,98.860001,79.699745,2155100
2014-09-08,98.669998,98.949997,98.139999,98.419998,79.345024,2159300
2014-09-09,98.269997,98.339996,97.500000,97.709999,78.772636,2617400
2014-09-10,97.559998,97.800003,97.250000,97.620003,78.700066,1772500
2014-09-11,96.900002,98.290001,96.900002,97.940002,78.958008,2088800
2014-09-12,98.099998,98.410004,97.790001,98.050003,79.046738,2650900
2014-09-15,98.029999,98.029999,97.150002,97.620003,78.700066,2296200
2014-09-16,98.089996,98.410004,97.400002,97.959999,78.974174,2789700
2014-09-17,98.760002,99.879997,98.650002,99.389999,80.126999,3795600
2014-09-18,99.580002,99.980003,99.480003,99.629997,80.320496,2337700
2014-09-19,100.040001,100.389999,99.440002,99.440002,80.167320,3901600
2014-09-22,99.160004,99.250000,98.000000,98.139999,79.119286,2944800
2014-09-23,98.029999,98.430000,97.250000,97.320000,78.458229,3636700
2014-09-24,97.160004,98.209999,97.139999,98.080002,79.070923,2925200
2014-09-25,97.959999,97.959999,96.510002,96.529999,77.821312,3310000
2014-09-26,96.919998,97.660004,96.529999,97.480003,78.587196,2418400
2014-09-29,96.739998,97.389999,96.540001,97.339996,78.474312,2541800
2014-09-30,97.330002,98.959999,97.250000,98.290001,79.240189,4283200
2014-10-01,98.440002,98.480003,96.750000,96.919998,78.135735,3485900
2014-10-02,97.029999,97.379997,96.180000,97.139999,78.313103,3549800
2014-10-03,97.680000,99.080002,97.580002,98.790001,79.643303,3285200
2014-10-06,99.269997,99.919998,98.410004,98.559998,79.457870,2497900
2014-10-07,97.970001,97.970001,96.410004,96.430000,77.740707,2962900
2014-10-08,96.730003,98.199997,96.050003,98.139999,79.119286,3253600
2014-10-09,98.239998,98.239998,96.370003,96.529999,77.821312,3100200
2014-10-10,96.449997,97.220001,95.610001,95.779999,77.216667,3595900
2014-10-13,95.860001,96.570000,94.620003,94.669998,76.321800,3094700
2014-10-14,95.449997,96.559998,95.059998,95.800003,77.232788,3283400
2014-10-15,95.010002,96.830002,94.050003,96.449997,77.756821,4864000
2014-10-16,95.349998,96.680000,95.019997,95.629997,77.095734,5222600
2014-10-17,96.400002,97.540001,96.209999,97.260002,78.409836,3617900
2014-10-20,96.870003,98.080002,96.870003,98.080002,79.070923,3014700
2014-10-21,98.889999,100.910004,98.690002,100.750000,81.223427,3629800
2014-10-22,100.730003,100.750000,99.010002,99.059998,79.860970,3564900
2014-10-23,100.029999,101.239998,100.029999,100.480003,81.005760,4168000
2014-10-24,102.949997,103.239998,100.400002,100.589996,81.094429,4249700
2014-10-27,100.529999,102.389999,100.220001,102.250000,82.432701,4172900
2014-10-28,102.500000,103.010002,102.309998,102.900002,82.956734,3530500
2014-10-29,102.930000,103.449997,101.510002,102.620003,82.731018,2727200
2014-10-30,102.010002,103.790001,101.910004,103.290001,83.271149,3020000
2014-10-31,104.599998,105.839996,104.559998,104.910004,84.577156,5470400
2014-11-03,104.910004,105.720001,104.660004,105.639999,85.165672,3592400
2014-11-04,105.730003,108.000000,105.720001,107.080002,86.326599,4777300
2014-11-05,107.940002,108.070000,106.820000,107.540001,86.697449,3124900
2014-11-06,107.779999,108.389999,107.330002,108.290001,87.302086,2990400
2014-11-07,108.500000,108.599998,107.769997,108.330002,87.334343,3172300
2014-11-10,108.330002,109.300003,107.930000,109.050003,87.914780,3635600
2014-11-11,109.239998,109.400002,108.379997,108.760002,87.681015,2746900
2014-11-12,108.440002,108.739998,107.760002,108.620003,87.568130,3569500
2014-11-13,108.610001,108.849998,106.180000,107.790001,87.438339,5920600
2014-11-14,107.930000,107.980003,106.480003,106.830002,86.659584,4476100
2014-11-17,106.750000,106.980003,106.239998,106.470001,86.367569,2918400
2014-11-18,106.820000,106.910004,105.970001,106.029999,86.010635,3360700
2014-11-19,105.830002,106.180000,105.379997,105.639999,85.694267,3621400
2014-11-20,105.339996,107.339996,105.160004,106.709999,86.562256,6990400
2014-11-21,107.610001,108.550003,107.169998,107.349998,87.081406,3807100
2014-11-24,107.650002,107.980003,107.239998,107.260002,87.008408,2689100
2014-11-25,107.230003,107.680000,106.959999,107.120003,86.894852,2735900
2014-11-26,107.129997,107.389999,106.720001,106.980003,86.781296,1783900
2014-11-28,109.199997,111.089996,108.800003,109.919998,89.166168,3988800
2014-12-01,110.300003,111.320000,109.059998,109.790001,89.060707,4819000
2014-12-02,110.330002,111.160004,110.040001,110.410004,89.563652,3354000
2014-12-03,110.779999,111.220001,110.309998,110.900002,89.961151,3428900
2014-12-04,110.779999,110.779999,109.699997,110.430000,89.579887,2402200
2014-12-05,110.629997,111.250000,110.370003,110.980003,90.026024,1912400
2014-12-08,111.099998,111.099998,110.010002,110.209999,89.401421,3085400
2014-12-09,109.269997,110.089996,108.620003,110.029999,89.255424,2961300
2014-12-10,110.190002,111.239998,109.349998,110.059998,89.279732,4480700
2014-12-11,110.440002,111.570000,110.129997,110.629997,89.742126,3574800
2014-12-12,110.349998,111.220001,109.949997,110.000000,89.231049,4212900
2014-12-15,110.169998,111.500000,110.059998,110.750000,89.839478,4275700
2014-12-16,110.269997,111.400002,109.830002,109.830002,89.093185,4884300
2014-12-17,108.820000,109.000000,106.470001,108.550003,88.054832,6501500
2014-12-18,109.730003,111.099998,109.309998,110.930000,89.985466,3766100
2014-12-19,110.800003,111.989998,110.370003,110.959999,90.009804,5581100
2014-12-22,111.370003,112.000000,111.010002,112.000000,90.853455,2349800
2014-12-23,112.089996,113.099998,112.089996,112.449997,91.218498,2664400
2014-12-24,112.820000,113.070000,112.410004,112.410004,91.186028,1283300
2014-12-26,112.440002,112.580002,111.800003,111.930000,90.796669,1289600
2014-12-29,111.779999,112.660004,111.480003,112.449997,91.218498,1760600
2014-12-30,112.300003,112.910004,111.739998,112.139999,90.967010,2346100
2014-12-31,112.449997,112.699997,111.070000,111.169998,90.180153,1393800
2015-01-02,111.269997,111.650002,109.400002,110.379997,89.539314,2662900
2015-01-05,109.989998,109.989998,107.959999,108.169998,87.746597,3519600
2015-01-06,108.169998,108.870003,106.519997,107.459999,87.170654,3808900
2015-01-07,108.260002,108.769997,107.589996,108.459999,87.981850,1949500
2015-01-08,109.290001,110.629997,109.290001,110.410004,89.563652,2876100
2015-01-09,110.430000,110.650002,109.120003,109.599998,88.906601,2060200
2015-01-12,109.919998,110.599998,109.099998,109.639999,88.939034,2198200
2015-01-13,110.489998,111.870003,109.430000,110.110001,89.320313,3233600
2015-01-14,109.019997,109.680000,108.440002,109.370003,88.720024,2981000
2015-01-15,109.849998,110.360001,109.040001,109.290001,88.655121,2847300
2015-01-16,109.300003,110.339996,108.459999,110.300003,89.474434,4495200
2015-01-20,110.870003,111.620003,109.839996,111.309998,90.293724,4124800
2015-01-21,111.120003,112.320000,110.790001,111.680000,90.593857,2144300
2015-01-22,112.459999,114.400002,111.900002,114.250000,92.678627,3008100
2015-01-23,103.699997,104.980003,102.699997,102.930000,83.495941,19275400
2015-01-26,101.699997,102.500000,99.599998,102.349998,83.025467,10903700
2015-01-27,100.559998,101.940002,100.559998,100.849998,81.808662,4766300
2015-01-28,101.160004,101.910004,99.199997,99.300003,80.551315,5481400
2015-01-29,99.260002,100.699997,98.290001,100.419998,81.459869,4648300
2015-01-30,99.540001,101.269997,98.809998,98.839996,80.178185,5916300
2015-02-02,99.000000,100.260002,98.339996,100.129997,81.224602,3811800
2015-02-03,100.889999,101.639999,99.239998,100.570000,81.581543,5581600
2015-02-04,100.070000,101.260002,99.839996,100.529999,81.549088,4278600
2015-02-05,100.989998,102.239998,100.699997,101.459999,82.303497,4026400
2015-02-06,101.129997,101.559998,100.320000,100.669998,81.662666,2965400
2015-02-09,100.320000,100.980003,99.870003,100.459999,81.492279,2626200
2015-02-10,100.839996,101.309998,100.150002,101.080002,81.995232,2750900
2015-02-11,101.099998,101.769997,100.519997,100.910004,81.857330,2826100
2015-02-12,100.870003,101.680000,100.559998,101.410004,82.262955,2981600
2015-02-13,101.169998,101.970001,101.099998,101.790001,82.571190,2106000
2015-02-17,101.900002,102.820000,101.660004,102.510002,83.155235,3814800
2015-02-18,102.510002,102.800003,102.050003,102.620003,83.244507,2348400
2015-02-19,102.059998,102.459999,101.639999,101.699997,83.089241,2435200
2015-02-20,101.489998,102.050003,100.949997,101.959999,83.301674,3411700
2015-02-23,102.089996,102.089996,101.449997,101.769997,83.146423,1728100
2015-02-24,101.750000,102.419998,101.639999,102.320000,83.595779,2715800
2015-02-25,102.449997,102.580002,101.750000,101.959999,83.301674,2215100
2015-02-26,101.680000,102.180000,101.500000,101.860001,83.219971,2125500
2015-02-27,101.809998,102.440002,101.699997,101.730003,83.113754,2130900
2015-03-02,101.730003,102.370003,101.480003,101.930000,83.277153,2315600
2015-03-03,101.379997,101.910004,101.190002,101.500000,82.925842,2767400
2015-03-04,101.000000,101.349998,100.300003,100.419998,82.043495,4511700
2015-03-05,100.669998,100.949997,100.320000,100.720001,82.288597,2589300
2015-03-06,100.379997,101.220001,100.169998,100.620003,82.206871,3008500
2015-03-09,100.779999,101.459999,100.500000,100.550003,82.149696,3602000
2015-03-10,100.000000,100.419998,99.459999,99.470001,81.267311,3579600
2015-03-11,99.510002,99.930000,98.699997,98.720001,80.654579,3079300
2015-03-12,99.260002,99.750000,99.070000,99.669998,81.430748,1951700
2015-03-13,99.459999,99.730003,97.849998,98.529999,80.499352,3449500
2015-03-16,98.709999,100.400002,98.620003,100.260002,81.912758,2714200
2015-03-17,99.769997,100.199997,99.559998,99.599998,81.373528,1987000
2015-03-18,98.910004,100.570000,98.400002,100.260002,81.912758,3016000
2015-03-19,100.089996,100.589996,99.879997,99.910004,81.626801,2128400
2015-03-20,100.290001,100.690002,99.959999,100.250000,81.904602,4137400
2015-03-23,100.169998,100.470001,99.879997,99.879997,81.602325,2670900
2015-03-24,99.739998,100.080002,99.099998,99.260002,81.095757,2656000
2015-03-25,99.349998,99.529999,97.389999,97.459999,79.625168,3483600
2015-03-26,97.169998,97.190002,96.400002,96.639999,78.955200,3278700
2015-03-27,96.739998,96.879997,96.320000,96.589996,78.914360,2506900
2015-03-30,97.080002,97.720001,96.959999,97.269997,79.469933,2488000
2015-03-31,97.089996,97.510002,96.779999,96.940002,79.200325,2718100
2015-04-01,96.489998,97.010002,95.669998,96.540001,78.873505,3394700
2015-04-02,97.000000,97.000000,96.230003,96.470001,78.816315,3010600
2015-04-06,96.000000,97.110001,95.820000,96.839996,79.118614,2513600
2015-04-07,97.300003,97.900002,96.559998,96.680000,78.987885,2518300
2015-04-08,96.650002,96.760002,96.019997,96.669998,78.979729,2992000
2015-04-09,96.419998,96.959999,95.919998,96.699997,79.004227,3378400
2015-04-10,96.800003,97.120003,96.419998,96.790001,79.077766,3173700
2015-04-13,96.480003,97.139999,96.129997,96.150002,78.554893,3192000
2015-04-14,96.099998,96.800003,95.800003,96.550003,78.881676,3221200
2015-04-15,96.660004,96.919998,96.199997,96.620003,78.938873,2705000
2015-04-16,96.290001,96.739998,96.080002,96.139999,78.546715,2520800
2015-04-17,95.510002,95.860001,94.879997,95.379997,77.925774,3699300
2015-04-20,95.809998,98.029999,95.809998,97.459999,79.625168,5021400
2015-04-21,97.629997,97.980003,97.160004,97.610001,79.747719,3277600
2015-04-22,97.610001,98.269997,97.129997,98.139999,80.180717,2904900
2015-04-23,97.559998,98.599998,97.500000,98.220001,80.246086,2420200
2015-04-24,98.489998,98.510002,97.750000,98.099998,80.148033,2253000
2015-04-27,98.040001,98.360001,97.239998,97.430000,79.600624,3906300
2015-04-28,99.199997,101.769997,98.709999,100.769997,82.329437,8282700
2015-04-29,101.410004,101.980003,100.800003,101.250000,82.721581,5454500
2015-04-30,100.940002,101.300003,100.080002,100.529999,82.133354,4045700
2015-05-01,100.949997,101.419998,100.290001,101.379997,82.827805,2846100
2015-05-04,101.320000,101.959999,101.129997,101.430000,82.868645,2993000
2015-05-05,101.010002,101.339996,99.919998,100.110001,81.790207,2845200
2015-05-06,100.400002,100.660004,98.580002,99.220001,81.063087,3403200
2015-05-07,99.300003,100.230003,99.279999,99.639999,81.406227,3151700
2015-05-08,100.419998,101.349998,100.269997,100.360001,81.994453,2964400
2015-05-11,100.360001,100.870003,100.230003,100.529999,82.133354,4080400
2015-05-12,100.230003,100.370003,99.680000,99.970001,81.675850,2438400
2015-05-13,99.629997,100.139999,99.160004,99.430000,81.234657,3205100
2015-05-14,99.410004,101.320000,99.400002,100.669998,82.856056,5966400
2015-05-15,102.029999,102.570000,101.680000,102.129997,84.057701,5347800
2015-05-18,101.750000,102.239998,101.330002,101.910004,83.876633,2769300
2015-05-19,102.150002,102.839996,101.699997,102.080002,84.016556,3198300
2015-05-20,102.199997,102.500000,101.639999,101.959999,83.917793,2627600
2015-05-21,101.919998,102.449997,101.620003,102.050003,83.991859,2159500
2015-05-22,102.269997,102.269997,101.180000,101.430000,83.481552,2200500
2015-05-26,101.400002,101.419998,100.190002,100.519997,82.732582,2364900
2015-05-27,100.519997,101.139999,99.980003,100.919998,83.061798,2068600
2015-05-28,100.599998,100.930000,99.760002,99.870003,82.197617,2722100
2015-05-29,99.750000,99.760002,98.779999,99.220001,81.662651,4231800
2015-06-01,99.769997,100.120003,98.889999,99.480003,81.876640,2857600
2015-06-02,98.940002,100.000000,98.570000,99.430000,81.835480,2324900
2015-06-03,99.849998,101.400002,99.500000,100.599998,82.798424,3611600
2015-06-04,100.050003,100.680000,99.900002,100.099998,82.386917,3125800
2015-06-05,100.150002,100.699997,99.769997,100.510002,82.724350,2692100
2015-06-08,100.519997,100.580002,99.209999,99.269997,81.703812,2819900
2015-06-09,99.160004,100.190002,99.019997,99.620003,81.991852,2348300
2015-06-10,99.940002,100.820000,99.599998,100.459999,82.683189,2682400
2015-06-11,100.809998,101.160004,100.459999,101.000000,83.127655,1899000
2015-06-12,100.489998,100.970001,99.690002,100.059998,82.353981,2420400
2015-06-15,99.620003,100.169998,99.000000,99.959999,82.271690,2152500
2015-06-16,99.930000,100.470001,98.820000,100.349998,82.592690,3061900
2015-06-17,99.910004,100.699997,99.500000,100.419998,82.650284,2846600
2015-06-18,100.489998,101.680000,100.489998,101.400002,83.456886,2948900
2015-06-19,101.080002,101.360001,100.459999,100.839996,82.995964,3600600
2015-06-22,101.160004,101.680000,101.029999,101.389999,83.448631,3236200
2015-06-23,101.290001,101.680000,100.589996,100.750000,82.921898,1493300
2015-06-24,100.699997,100.800003,99.010002,99.389999,81.802544,2565500
2015-06-25,99.370003,99.760002,98.860001,98.940002,81.432198,2227900
2015-06-26,99.430000,99.709999,99.029999,99.349998,81.769623,2782500
2015-06-29,98.709999,99.000000,97.239998,97.309998,80.090622,3507600
2015-06-30,98.260002,98.260002,96.809998,96.910004,79.761398,3059400
2015-07-01,97.519997,97.940002,96.519997,96.940002,79.786095,2893300
2015-07-02,97.220001,97.360001,96.800003,97.199997,80.000069,1836000
2015-07-06,96.580002,97.419998,96.150002,96.660004,79.555634,2721000
2015-07-07,96.959999,97.529999,96.099998,97.500000,80.247017,3755900
2015-07-08,96.820000,96.910004,95.279999,95.489998,78.592659,2782300
2015-07-09,96.580002,96.820000,95.720001,95.750000,78.806656,2042100
2015-07-10,97.010002,97.320000,96.629997,96.959999,79.802536,1951700
2015-07-13,97.620003,97.940002,97.059998,97.760002,80.460976,2489900
2015-07-14,97.900002,98.110001,97.269997,97.870003,80.551529,2419200
2015-07-15,97.910004,97.959999,96.989998,97.180000,79.983620,2092900
2015-07-16,97.870003,97.980003,97.370003,97.480003,80.230537,1548400
2015-07-17,97.169998,98.120003,97.059998,97.599998,80.329300,2653400
2015-07-20,97.599998,97.870003,97.300003,97.589996,80.321068,1777000
2015-07-21,97.629997,98.639999,97.570000,97.959999,80.625603,2178900
2015-07-22,98.430000,98.629997,96.830002,97.230003,80.024765,2691000
2015-07-23,97.650002,97.650002,95.820000,96.110001,79.102959,1940400
2015-07-24,96.070000,96.070000,94.519997,94.750000,77.983620,2959700
2015-07-27,94.500000,95.230003,94.150002,95.120003,78.288147,3628300
2015-07-28,97.889999,100.470001,97.830002,99.940002,82.255226,7592900
2015-07-29,100.360001,101.949997,100.209999,100.889999,83.037117,5563700
2015-07-30,100.400002,101.540001,100.269997,101.400002,83.456886,2871000
2015-07-31,101.910004,102.760002,101.570000,102.360001,84.246994,4222900
2015-08-03,102.489998,103.150002,101.900002,102.750000,84.567993,2756900
2015-08-04,102.919998,103.120003,102.230003,102.639999,84.477448,2431500
2015-08-05,103.050003,104.070000,102.940002,102.940002,84.724358,3196700
2015-08-06,103.120003,103.220001,102.199997,102.430000,84.304619,2043100
2015-08-07,102.330002,102.400002,101.500000,102.139999,84.065948,2982900
2015-08-10,102.769997,103.480003,102.769997,103.430000,85.127663,2690800
2015-08-11,102.629997,103.470001,102.529999,102.989998,84.765541,3465200
2015-08-12,102.559998,103.120003,101.550003,102.820000,84.625618,3762500
2015-08-13,101.949997,102.389999,101.500000,101.839996,84.418388,1829900
2015-08-14,101.739998,102.760002,101.379997,102.730003,85.156113,2278800
2015-08-17,102.239998,102.919998,101.540001,102.900002,85.297050,2181600
2015-08-18,102.980003,102.980003,102.339996,102.760002,85.180977,2080900
2015-08-19,102.360001,103.000000,101.699997,102.309998,84.807961,2119900
2015-08-20,101.379997,101.959999,101.050003,101.050003,83.763512,3779400
2015-08-21,100.160004,100.879997,98.720001,99.139999,82.180260,6566500
2015-08-24,94.720001,97.449997,94.000000,95.510002,79.171227,7929500
2015-08-25,97.550003,97.910004,94.410004,94.459999,78.300842,6023000
2015-08-26,95.610001,96.769997,93.639999,96.629997,80.099617,5886900
2015-08-27,97.489998,99.239998,97.400002,99.150002,82.188545,4739800
2015-08-28,98.629997,99.089996,97.889999,98.639999,81.765778,2778400
2015-08-31,98.279999,98.300003,97.500000,97.650002,80.945152,2892700
2015-09-01,95.809998,96.760002,94.800003,95.199997,78.914276,5168600
2015-09-02,96.290001,96.730003,95.180000,96.709999,80.165955,3578900
2015-09-03,97.190002,97.449997,96.419998,96.769997,80.215675,3320200
2015-09-04,95.190002,95.910004,94.650002,95.300003,78.997162,3334000
2015-09-08,96.830002,97.980003,96.339996,97.930000,81.177238,2857800
2015-09-09,98.650002,98.860001,96.889999,97.050003,80.447777,2773200
2015-09-10,97.050003,97.540001,96.480003,96.820000,80.257126,2928200
2015-09-11,96.470001,97.190002,96.190002,97.180000,80.555557,2129000
2015-09-14,97.260002,97.389999,96.519997,97.010002,80.414627,1788100
2015-09-15,97.900002,100.800003,97.660004,100.519997,83.324173,5206700
2015-09-16,99.949997,100.309998,98.949997,100.080002,82.959450,3237200
2015-09-17,100.370003,101.790001,99.860001,100.620003,83.407066,3879700
2015-09-18,99.910004,99.949997,98.080002,98.320000,81.500519,5127500
2015-09-21,98.489998,99.720001,98.239998,99.650002,82.603012,3044700
2015-09-22,98.489998,99.279999,98.050003,98.510002,81.658028,3606800
2015-09-23,98.349998,98.489998,97.570000,97.570000,80.878815,3395600
2015-09-24,97.190002,97.940002,96.559998,97.500000,80.820808,3826000
2015-09-25,98.080002,99.529999,97.680000,98.760002,81.865273,3294200
2015-09-28,97.919998,98.480003,97.190002,97.269997,80.630150,2499000
2015-09-29,97.239998,98.309998,96.930000,98.139999,81.351334,2616000
2015-09-30,98.949997,99.300003,97.980003,98.690002,81.807243,2985000
2015-10-01,99.000000,99.110001,97.820000,98.580002,81.716049,3053300
2015-10-02,97.059998,99.379997,96.959999,99.379997,82.379189,3554600
2015-10-05,99.750000,101.989998,99.750000,101.529999,84.161400,3088100
2015-10-06,101.900002,101.940002,100.809998,101.430000,84.078491,2339000
2015-10-07,101.989998,102.980003,101.440002,102.239998,84.749947,2901800
2015-10-08,102.209999,103.540001,102.070000,103.379997,85.694946,2689600
2015-10-09,103.379997,104.180000,103.290001,103.680000,85.943604,2418200
2015-10-12,103.580002,104.410004,103.349998,104.410004,86.548729,1792500
2015-10-13,103.650002,104.589996,103.279999,103.300003,85.628616,3060800
2015-10-14,103.349998,103.639999,102.550003,102.860001,85.263901,2227500
2015-10-15,103.349998,103.980003,102.919998,103.800003,86.043060,2847400
2015-10-16,104.059998,104.190002,103.339996,103.949997,86.167412,2083200
2015-10-19,103.550003,104.320000,103.550003,104.260002,86.424393,2296800
2015-10-20,103.989998,104.769997,103.849998,104.559998,86.673050,2248700
2015-10-21,104.820000,106.419998,104.820000,105.260002,87.253326,3286500
2015-10-22,105.809998,106.620003,105.650002,106.430000,88.223152,3570200
2015-10-23,107.250000,107.250000,105.470001,106.800003,88.529861,4060200
2015-10-26,106.940002,107.320000,105.959999,106.180000,88.015938,3486800
2015-10-27,102.790001,104.559998,101.959999,103.099998,85.462830,5144600
2015-10-28,103.190002,103.400002,101.769997,102.629997,85.073227,3542700
2015-10-29,102.769997,103.620003,102.389999,103.470001,85.769516,2762500
2015-10-30,103.470001,103.769997,102.930000,103.019997,85.396500,3232500
2015-11-02,103.010002,104.730003,103.000000,104.570000,86.681358,2648200
2015-11-03,104.279999,105.029999,103.730003,104.480003,86.606735,2785900
2015-11-04,104.639999,104.760002,103.720001,104.000000,86.208862,2817500
2015-11-05,104.120003,104.650002,103.709999,104.230003,86.399506,2540900
2015-11-06,103.769997,105.029999,103.370003,104.989998,87.029495,2877700
2015-11-09,104.500000,104.769997,103.500000,104.010002,86.217163,3416800
2015-11-10,103.980003,104.919998,103.589996,104.339996,86.490685,2148900
2015-11-11,104.589996,105.370003,103.949997,104.800003,86.872009,2581000
2015-11-12,103.489998,103.650002,102.449997,102.599998,85.644905,3296100
2015-11-13,103.139999,103.139999,101.430000,101.779999,84.960442,3114400
2015-11-16,101.709999,103.180000,101.639999,103.139999,86.095703,2226500
2015-11-17,103.349998,104.239998,102.820000,103.139999,86.095703,2098200
2015-11-18,103.220001,103.860001,102.599998,103.680000,86.546448,2141600
2015-11-19,104.000000,104.690002,103.639999,104.099998,86.897064,1552700
2015-11-20,104.580002,105.000000,103.940002,104.099998,86.897064,2646800
2015-11-23,104.129997,104.589996,103.269997,103.589996,86.471329,2290400
2015-11-24,103.070000,103.739998,102.669998,103.400002,86.312714,1557700
2015-11-25,103.360001,103.650002,103.040001,103.489998,86.387863,1354700
2015-11-27,103.790001,104.410004,103.709999,104.180000,86.963814,954100
2015-11-30,104.050003,104.400002,103.000000,103.010002,85.987167,3998700
2015-12-01,103.459999,104.500000,103.150002,104.379997,87.130768,3424200
2015-12-02,103.730003,103.930000,103.040001,103.300003,86.229240,3577100
2015-12-03,103.440002,103.730003,101.900002,102.290001,85.386154,3927900
2015-12-04,102.440002,103.389999,102.209999,103.260002,86.195862,3560900
2015-12-07,103.000000,103.260002,101.919998,102.449997,85.519699,2521500
2015-12-08,101.709999,101.989998,100.800003,101.160004,84.442902,3738100
2015-12-09,101.120003,101.940002,100.089996,100.459999,83.858559,3118900
2015-12-10,100.550003,101.410004,100.370003,100.449997,83.850227,3232400
2015-12-11,98.800003,99.000000,97.260002,97.459999,81.354347,5746600
2015-12-14,97.459999,97.910004,95.820000,97.870003,81.696594,4132600
2015-12-15,98.540001,99.570000,98.120003,98.900002,82.556381,3434200
2015-12-16,99.589996,100.860001,99.180000,100.510002,83.900314,3483100
2015-12-17,102.400002,102.459999,99.980003,100.000000,83.474602,4792100
2015-12-18,98.919998,99.089996,96.900002,98.000000,81.805115,7053500
2015-12-21,98.510002,98.800003,96.339996,96.889999,80.878525,3311100
2015-12-22,97.550003,98.300003,96.610001,98.000000,81.805115,2458600
2015-12-23,97.480003,97.690002,96.879997,97.239998,81.170685,4812200
2015-12-24,96.989998,97.709999,96.690002,97.339996,81.254173,1497600
2015-12-28,97.150002,97.269997,96.300003,97.000000,80.970367,2274600
2015-12-29,97.309998,97.860001,97.160004,97.720001,81.571381,1688900
2015-12-30,97.500000,97.709999,97.029999,97.089996,81.045479,1727300
2015-12-31,96.900002,97.059998,96.010002,96.230003,80.327599,2178600
2016-01-04,95.339996,95.400002,94.059998,94.839996,79.167305,3730800
2016-01-05,94.839996,96.099998,94.519997,95.779999,79.951981,2839600
2016-01-06,94.889999,95.540001,94.099998,94.419998,78.816719,2443000
2016-01-07,93.029999,93.970001,92.269997,92.599998,77.297455,3790800
2016-01-08,92.839996,93.000000,91.209999,91.389999,76.287407,3941100
